stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.00000] opening E:\Visual Studio Projects\TrabalhoCPC\x64\Debug\allegro5.cfg r
audio-dsound D           dsound.cpp:519  _dsound_start_voice              [   0.17728] Starting _dsound_update thread
audio-dsound I           dsound.cpp:529  _dsound_start_voice              [   0.17739] Voice started
dtor     D               dtor.c:196  _al_register_destructor          [   0.17746] added dtor for sample_instance 0000027BB71D4160, func 00007FF8DC7C1226
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.17753] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.17758] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.17761] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.17765] added dtor for sample_instance 0000027BB71DD270, func 00007FF8DC7C1226
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.17778] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.17782] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.17784] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.17787] added dtor for sample_instance 0000027BB71DD610, func 00007FF8DC7C1226
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.17790] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.17792] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.17794] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.17796] added dtor for sample_instance 0000027BB71DDD80, func 00007FF8DC7C1226
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.17799] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.17801] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.17803] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.17805] added dtor for sample_instance 0000027BB71DE560, func 00007FF8DC7C1226
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.17808] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.17810] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.17813] 
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.17839] opening Main_Ship.png rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.17847] opening Main_Ship.png rb
image    E                png.c:415  _al_load_png                     [   0.17853] Unable to open Main_Ship.png for reading.
bitmap   E          bitmap_io.c:209  al_load_bitmap_flags             [   0.17856] Failed loading bitmap Main_Ship.png with .png handler.
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.17918] opening mainShipAcelerated.png rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.17940] opening mainShipAcelerated.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.17955] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.17958] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.17960] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.17962] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.17964] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.17966] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.17968] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.17970] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.17972] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.17974] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.17976] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.17979] Found a format
d3d      I         d3d_disp.cpp:2388 d3d_create_bitmap                [   0.17981] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.18000] added dtor for bitmap 0000027BB727C5E0, func 00007FF8D514118B
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.18020] opening MainShipBackwards.png rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.18037] opening MainShipBackwards.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18047] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18049] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18052] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18054] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18056] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18058] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18060] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18062] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18064] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.18066] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.18068] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.18070] Found a format
d3d      I         d3d_disp.cpp:2388 d3d_create_bitmap                [   0.18072] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.18132] added dtor for bitmap 0000027BB727C9C0, func 00007FF8D514118B
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.18173] opening OnHitExplosion.png rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.18208] opening OnHitExplosion.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18226] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18230] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18233] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18235] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18241] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18245] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18247] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18250] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.18252] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.18255] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.18257] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.18263] Found a format
d3d      I         d3d_disp.cpp:2388 d3d_create_bitmap                [   0.18266] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.18298] added dtor for bitmap 0000027BB727FA30, func 00007FF8D514118B
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.18345] opening juan.mp3 rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.18384] opening juan.mp3 rb
dtor     D               dtor.c:196  _al_register_destructor          [   0.22255] added dtor for sample 0000027BB722D270, func 00007FF8DC7C150F
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.22267] opening EnemyShip.png rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.22295] opening EnemyShip.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22313] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22319] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22322] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22326] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22329] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22331] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22334] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22337] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22340] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.22343] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.22346] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.22350] Found a format
d3d      I         d3d_disp.cpp:2388 d3d_create_bitmap                [   0.22353] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.22377] added dtor for bitmap 0000027BB727CBB0, func 00007FF8D514118B
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.22396] opening MachineGunSound1Shot.wav rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.22416] opening MachineGunSound1Shot.wav rb
wav      E                wav.c:121  wav_open                         [   0.22428] Bad RIFF type.
dtor     D               dtor.c:196  _al_register_destructor          [   0.22433] added dtor for sample 0000027BB722D900, func 00007FF8DC7C150F
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.22441] opening ShotGunSound.wav rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.22454] opening ShotGunSound.wav rb
wav      E                wav.c:121  wav_open                         [   0.22464] Bad RIFF type.
dtor     D               dtor.c:196  _al_register_destructor          [   0.22474] added dtor for sample 0000027BB722E230, func 00007FF8DC7C150F
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.22490] opening LaserSound.wav rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.22508] opening LaserSound.wav rb
wav      E                wav.c:121  wav_open                         [   0.22523] Bad RIFF type.
dtor     D               dtor.c:196  _al_register_destructor          [   0.22536] added dtor for sample 0000027BB722CE10, func 00007FF8DC7C150F
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.22551] opening Freedom-10eM.ttf rb
font     E                ttf.c:1025 al_load_ttf_font_stretch         [   0.22561] Unable to open file for reading: Freedom-10eM.ttf
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.22565] opening Freedom-10eM.ttf rb
font     E                ttf.c:1025 al_load_ttf_font_stretch         [   0.22573] Unable to open file for reading: Freedom-10eM.ttf
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.22577] opening PlayButton.png rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.22593] opening PlayButton.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22609] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22613] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22616] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22618] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22621] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22624] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22628] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22631] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22635] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.22638] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.22641] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.22644] Found a format
d3d      I         d3d_disp.cpp:2388 d3d_create_bitmap                [   0.22648] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.22691] added dtor for bitmap 0000027BB727F270, func 00007FF8D514118B
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.22776] opening HallofFameButton.png rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.22801] opening HallofFameButton.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22831] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22841] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22845] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22849] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22853] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22857] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22861] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22865] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.22870] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.22877] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.22883] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.22889] Found a format
d3d      I         d3d_disp.cpp:2388 d3d_create_bitmap                [   0.22895] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.22980] added dtor for bitmap 0000027BB727D370, func 00007FF8D514118B
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.23148] opening ExitButton.png rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.23175] opening ExitButton.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23190] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23193] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23196] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23199] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23201] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23204] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23207] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23209] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23211] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.23213] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.23215] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.23217] Found a format
d3d      I         d3d_disp.cpp:2388 d3d_create_bitmap                [   0.23219] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.23242] added dtor for bitmap 0000027BB727D560, func 00007FF8D514118B
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.23330] opening ResumeButton.png rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.23347] opening ResumeButton.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23357] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23360] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23362] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23364] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23366] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23368] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23370] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23372] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23375] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.23377] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.23380] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.23382] Found a format
d3d      I         d3d_disp.cpp:2388 d3d_create_bitmap                [   0.23385] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.23413] added dtor for bitmap 0000027BB727A8D0, func 00007FF8D514118B
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.23476] opening menuButton.png rb
stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.23489] opening menuButton.png rb
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23498] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23501] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23503] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23505] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23507] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23508] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23510] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23512] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.23514] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.23516] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.23518] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.23520] Found a format
d3d      I         d3d_disp.cpp:2388 d3d_create_bitmap                [   0.23522] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.23538] added dtor for bitmap 0000027BB727D750, func 00007FF8D514118B
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.23632] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.23635]  0.707107 0.000000
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.23638]  0.000000 0.707107
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24054] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24060] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24142] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24148] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24200] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24205] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24247] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24250] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24292] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24295] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24335] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24338] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24391] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24396] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24448] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24452] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24509] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24515] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.24592] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.24601] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   3.74153] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   3.74161] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   3.74164] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   3.74168] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   3.74170] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   3.74173] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   3.74176] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   3.74178] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   3.74181] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   3.74184] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   3.74187] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   3.74190] Found a format
d3d      I         d3d_disp.cpp:2388 d3d_create_bitmap                [   3.74193] Chose bitmap format 9
font     D                ttf.c:243  alloc_glyph_region               [   3.74337] Glyph 2: 28x41 (28x44)
font     D                ttf.c:287  alloc_glyph_region               [   3.74345] Locking glyph region: 0000027BB727FE10 0 0 28 44
font     D                ttf.c:167  unlock_current_page              [   3.74548] Unlocking page: 0000027BB727FE10
